String ID,Dev Notes / Context,Character Limit,Text,
Difficulty settings saved,Difficulty Menu,64,Paramètres de difficulté enregistrés,
UI Radiation Sound,Setting,64,Son des boutons de radiation UI,
Adjust the volume of the radiation buttons sound,Setting description,64,Ajuste le volume du son des boutons de radiation,
Reload Mod Data,Settings Button,64,Recharger les données des mods,
Mods Pending Reload,Mod screen notice,32,Mods en attente de rechargement,
Error in Mod,Mod screen notice,32,Erreur dans le mod,
Cannot upload:,Steam Workshop error message,32,Impossible de téléverser :,
No Internet,Steam Workshop error message,64,Pas d'internet,
Steam not active,Steam Workshop error message,64,Steam non actif,
Steam not logged in,Steam Workshop error message,64,Steam non connecté,
Directory does not exist,Steam Workshop error message (do not translate file name),64,Le répertoire n'existe pas,
init.script' is a mandatory file,Steam Workshop error message (do not translate file name),64,'init.script' est un fichier obligatoire,
metadata.ini' is a mandatory file,Steam Workshop error message (do not translate file name or name),64,'metadata.ini' est un fichier obligatoire,
Missing 'name' in metadata.ini,Steam Workshop error message (do not translate file name or name),64,Il manque 'name' dans metadata.ini,
Missing 'description' in metadata.ini,Steam Workshop error message (do not translate file name or description),64,Il manque 'description' dans metadata.ini,
Missing 'version' in metadata.ini,Steam Workshop error message (do not translate file name or version),64,Il manque 'version' dans metadata.ini,
Missing 'author' in metadata.ini,Steam Workshop error message (do not translate file name or author),64,Il manque 'author' dans metadata.ini,
icon.png' is required in mod folder,Steam Workshop error message (do not translate file name),64,'icon.png' est requis dans le dossier du mod,
Carret N82,Item Name,64,Carret N82,
Carret N82 10 round magazine,Item Name,64,Chargeur Carret N82 10 cartouches,
Carret N82 5 round magazine,Item Name,64,Chargeur Carret N82 5 cartouches,
"Clear the way, again",Quest Name,128,"Dégage la voie, encore",
"Most of our forces are focusing on Zakov, this has given Orel room to do what he wants in the Makeshift Camp.\nI managed to get my hands on a very special weapon, Hunter. It's yours if you put Orel back in his place.\nAs a reminder, Orel is located in the western part of Makeshift Camp, where the old train station is.\nAfter you complete this job I should be able to sell you ammunition as well, but you will have to wait for the next restock",Quest description,1024,"La plupart de nos forces se concentrent sur Zakov, ce qui a donné à Orel de la liberté pour faire ce qu'il veut dans le Camp Improvisé.\nJ'ai réussi à obtenir une arme très spéciale, Hunter. Elle est à toi si tu remets Orel à sa place.\nPour rappel, Orel se trouve dans la partie ouest du Camp Improvisé, là où se trouve l'ancienne gare.\nAprès avoir terminé ce boulot, je devrais pouvoir te vendre des munitions aussi, mais tu devras attendre le prochain réapprovisionnement.",
foregrip desert,Item Name,64,Poignée avant désert,
foregrip green,Item Name,64,Poignée avant verte,
Pistol .50 BMG,Item Name,64,Pistolet .50 BMG,
Pistol .50 BMG handguard,Item Name,64,Garde-main pistolet .50 BMG,
A new Devil,Quest Name,128,Un nouveau Diable,
Some Hunters have reported an unique Watcher roaming the underground parking lots of the mall.\n\nFind it and kill it.,Quest description,1024,Certains Hunters ont signalé un Observateur unique errant dans les parkings souterrains du centre commercial.\n\nTrouve-le et élimine-le.,
Devil,NPC Name,32,Diable,
WA Devil suit,Item Name - Armor name,32,Armure WA Diable,
I want peace with everyone,End game player options,64,Je veux la paix avec tout le monde,
I want to be rich,End game player options,64,Je veux être riche,
I want to be immortal,End game player options,64,Je veux être immortel,
Resurrect Igor and Mr Junk,End game player options,64,Ressuscite Igor et M. Junk,
Mods,Main menu,64,Mods,
Modding Menu,Main menu,64,Menu de modding,
Performance,Main menu,64,Performances,
Settings - Performance,Main menu,64,Paramètres - Performances,
Resolution Scaling,Main menu,64,Mise à l'échelle de la résolution,
Post Processing Colour,Main menu,64,Couleur du post-traitement,
Wolves,Main menu,64,Loups,
no item,Popup text,32,aucun objet,
Additional Options,Settings,64,Options supplémentaires,
Settings - Additional Options,Settings,64,Paramètres - Options supplémentaires,
Item Info,Tooltip popup text,32,Infos objet,
Craft the corresponding kit to built the module,Base Module description,128,Fabrique le kit correspondant pour construire le module,
Assault,Loadout name,20,Assaut,
Bruiser,Loadout name,20,Briseur,
Marksman,Loadout name,20,Tireur d'élite,
Ranger,Loadout name,20,Ranger,
Tactical Operator,Loadout name,20,Opérateur tactique,
Survivor,Loadout name,20,Survivant,
The first step into the wasteland,Map description,128,Le premier pas dans la zone irradiée,
"An open area of tents, debris, and ruined vehicles",Map description,128,"Une zone ouverte avec des tentes, des débris et des véhicules en ruine",
Steel and concrete have become the perfect hunting ground,Map description,128,L'acier et le béton sont devenus le terrain de chasse parfait,
"Low visibility, high danger, nowhere to hide",Map description,128,"Faible visibilité, haut danger, nulle part où se cacher",
Don't trust the quiet corridors,Map description,128,Ne fais pas confiance aux couloirs silencieux,
"Urban warfare at its deadliest, only the best survive here",Map description,128,"Guerre urbaine à son plus mortel, seuls les meilleurs survivent ici",
Hey. Wake up!,NPC text,64,Hé. Réveille-toi !,
Can you hear me?,NPC text,64,Tu m'entends ?,
You are lucky I found you...,NPC text,64,Tu as de la chance que je t'aie trouvé...,
...What happened?,NPC text,64,...Que s'est-il passé ?,
No time. Get up. We've got company!,NPC text,64,Pas le temps. Lève-toi. On a de la compagnie !,
Grab the equipment from the box,NPC text,64,Prends l'équipement dans la caisse,
They are coming!,NPC text,64,Ils arrivent !,
Damn wolves...,NPC text,64,Fichus loups...,
...They've got me...,NPC text,64,...Ils m'ont eu...,
There’s a medkit in the shack up north.,NPC text,64,Il y a un kit médical dans la cabane au nord.,
Go!,NPC text,64,Vas-y !,
...Oh...,NPC text,64,...Oh...,
...I'm Viktor by the way...,NPC text,64,...Je m'appelle Viktor au fait...,
"Thank you, Hunter",NPC text,64,"Merci, Hunter",
I'm feeling better now,NPC text,64,Je me sens mieux maintenant,
You’ll need to learn how to keep yourself alive too,NPC text,64,Tu vas aussi devoir apprendre à te garder en vie,
Try healing up now,NPC text,64,Essaie de te soigner maintenant,
Well done!,NPC text,64,Bien joué !,
Now let's trade,NPC text,64,"Maintenant, échangeons",
You'll need more gear,NPC text,64,Tu vas avoir besoin de plus d'équipement,
One last thing.,NPC text,64,Une dernière chose.,
There is a letter in a camp further west.,NPC text,64,Il y a une lettre dans un camp plus à l'ouest.,
You can find it in the body of my friend Roman.,NPC text,64,Tu la trouveras sur le corps de mon ami Roman.,
We were running away from bandits...,NPC text,64,On fuyait des bandits...,
...But Roman was hit at the last moment.,NPC text,64,...Mais Roman a été touché au dernier moment.,
Anyway...,NPC text,64,Bref...,
...Take the letter and bring it to the extraction point,NPC text,64,...Prends la lettre et apporte-la au point d'extraction,
What are these things?,NPC text,64,C'est quoi ces trucs ?,
They look dangerous.,NPC text,64,Ils ont l'air dangereux.,
Maybe I should try throwing a bolt at it.,NPC text,64,Peut-être que je devrais essayer de lancer un boulon dessus.,
Yeah I should definitely avoid these things,NPC text,64,"Ouais, je devrais définitivement éviter ces trucs",
HEY YOU!,NPC text,64,HÉ TOI !,
THIS WAY!,NPC text,64,PAR ICI !,
Come inside and go to the extraction point,NPC text,64,Entre et va au point d'extraction,
Loot the chest and equip a gun,Tutorial text,128,Pille le coffre et équipe une arme,
To reload,Tutorial text,128,Pour recharger,
Find the medical box up North,Tutorial text,128,Trouve la boîte médicale au nord,
Loot the medical box,Tutorial text,128,Pille la boîte médicale,
Go back to Viktor,Tutorial text,128,Retourne voir Viktor,
Give Medkit to Viktor,Tutorial text,128,Donne le kit médical à Viktor,
Use a medkit,Tutorial text,128,Utilise un kit médical,
Trade with Viktor,Tutorial text,128,Échange avec Viktor,
To open the map,Tutorial text,128,Pour ouvrir la carte,
To add a marker,Tutorial text,128,Pour ajouter un marqueur,
Find the body right East,Tutorial text,128,Trouve le corps tout à l'est,
Loot the letter from the body,Tutorial text,128,Pille la lettre sur le corps,
Go to the extraction point,Tutorial text,128,Va au point d'extraction,
To throw a bolt at the anomaly,Tutorial text,128,Pour lancer un boulon sur l'anomalie,
Avoid the anomalies,Tutorial text,128,Évite les anomalies,
Go to the extraction point,Tutorial text,128,Va au point d'extraction,
Craft the corresponding kit to built the module,Base Module description,128,Fabrique le kit correspondant pour construire le module,
Buy,Trading menu,16,Acheter,
Sell,Trading menu,16,Vendre,
[In Progress],Quest UI,32,[En cours],
Accept [In Progress],Quest UI,32,Accepter [En cours],
Quests,Menu button that goes to the Quests screen.,20,Quêtes,
Map,Menu button that goes to the Map screen.,20,Carte,
Stats,Menu button that goes to the Stats screen.,20,Stats,
Hunter Skills,Menu button that goes to the Hunter Skills screen.,20,Compétences Hunter,
Gun Mastery,Menu button that goes to the Gun Mastery screen.,20,Maîtrise des armes,
Base,Menu button that goes to the Base screen.,20,Base,
Relations,Menu button that goes to the Relations screen.,20,Relations,
Price,The price of an item,20,Prix,
Items available for reward,Quest menu text,64,Objets disponibles en récompense,
Thank you Hunter! Here are some Roubles,Dialogue,64,Merci Hunter ! Voici des roubles,
You have to install previous levels first,When crafting a base module kit,128,Tu dois installer les niveaux précédents d'abord,
You have received 10000 Roubles,Reward for giving prologue letter to Barman,128,Tu as reçu 10 000 roubles,
Recoil:,Shooting range displayed data,16,Recul :,
Move:,Shooting range displayed data,16,Déplacement :,
Shot:,Shooting range displayed data,16,Tir :,
Total:,Shooting range displayed data,16,Total :,
Precision:,Shooting range displayed data,16,Précision :,
Base DMG:,Shooting range displayed data,16,Dégâts de base :,
Mastery:,Shooting range displayed data,16,Maîtrise :,
